Customer_ID,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
48264,1,24,Developer,28230.92,4199.465763386277,8,6,32,7,49,17.0,2989.13,28.35377488118356,82.0,Yes,132.48112788009803,10000.0,Low_spent_Small_value_payments,162.54844613922046,Standard
3153,1,19,Teacher,11970.955,1169.5795833333332,8,4,7,2,26,8.0,889.62,33.26282622684617,311.0,No,14.885194696934184,44.42759779270026,High_spent_Small_value_payments,317.64516584369886,Standard
38198,1,40,Manager,112362.76,4199.465763386277,4,4,5,4,25,20.0,1358.65,42.06028305745087,278.0,No,236.27765779486907,163.72354242566448,High_spent_Large_value_payments,767.9551331127998,Standard
50592,1,20,Manager,33335.24,3059.936666666666,1,6,8,1,-2,7.0,1226.23,30.98273420726421,254.0,No,21.53854806279936,88.1198722293235,Low_spent_Medium_value_payments,476.33524637454383,Standard
45698,1,32,other,131577.84,4199.465763386277,2,3,3,2,19,2.0,816.21,35.46722491793867,255.0,No,185.4121959034533,239.266944529906,High_spent_Large_value_payments,935.9028595666408,Good
47544,1,48,Entrepreneur,32314.44,2805.87,2,5,5,3,9,11.0,1339.6,26.92427772221703,260.0,No,80.21419153549967,270.2810238699064,Low_spent_Medium_value_payments,210.091784594594,Good
16001,1,4872,Manager,61235.6,4870.966666666666,0,5,7,1,13,6.0,71.52,38.845106792674365,395.0,No,27.65459979566915,214.8214092990237,Low_spent_Small_value_payments,534.6206575719739,Good
35343,1,34,Mechanic,83703.52,4199.465763386277,6,9,27,8,26,20.0,4525.08,24.74205399092436,124.0,Yes,363.23731168748384,337.6182379409783,Low_spent_Small_value_payments,284.6737837048713,Poor
26593,1,42,Lawyer,135895.96,4199.465763386277,8,4,6,0,12,17.0,429.77,35.83808667780511,220.0,No,0.0,239.74679717298105,High_spent_Large_value_payments,1130.7195361603524,Good
7174,1,21,Doctor,29608.46,2625.3716666666664,7,8,31,7,42,15.0,1286.07,37.83423279250728,178.0,Yes,141.76428225323713,43.06699278112896,High_spent_Medium_value_payments,327.70589163230056,Standard
39498,1,15,Musician,52972.5,4600.375,7,5,32,3,46,24.0,2196.59,30.95751108435655,103.0,Yes,112.69576824348246,121.46301579304536,Low_spent_Medium_value_payments,505.8787159634722,Poor
4107,1,18,Media_Manager,113781.38999999998,9549.7825,1,4,1,0,14,7.0,1030.2,37.99875980252553,183.0,No,0.0,397.2418457702664,Low_spent_Medium_value_payments,837.7364042297336,Poor
25381,1,30,Lawyer,15746.63,4199.465763386277,4,3,18,-100,22,16.0,2098.83,22.705344755850696,136.0,Yes,44.04040477401768,119.26462192927843,Low_spent_Small_value_payments,238.9168899633705,Standard
20028,1,19,Lawyer,97961.96,8205.496666666666,4,6,6,0,7,12.0,750.95,29.853684636794423,338.0,No,0.0,436.9590010285341,Low_spent_Medium_value_payments,663.5906656381326,Poor
45940,1,31,Architect,30922.28,2494.8566666666666,1,5,12,2,19,1.0,957.53,29.963917141028016,255.0,No,30.33820425574796,10000.0,Low_spent_Small_value_payments,418.96254652795153,Poor
7502,1,37,Journalist,25530.33,2137.5275,3,4,19,0,16,13.0,761.18,38.79285113313527,377.0,Yes,0.0,201.18481314321025,Low_spent_Small_value_payments,302.56793685678974,Standard
37887,1,26,Lawyer,39696.98,3211.081666666667,5,5,10,1,16,3.0,133.3,39.886226931028254,255.0,No,31.906580170809523,73.87093984450794,High_spent_Medium_value_payments,465.33064665134935,Poor
15917,1,34,Journalist,120366.6,9888.55,4,7,2,4,12,5.0,1396.64,33.275089010878986,251.0,No,233.4424036237371,177.0411954072514,High_spent_Large_value_payments,818.3714009690116,Poor
34976,1,30,Manager,76087.68,6155.639999999999,6,3,9,4,18,12.0,50.22,24.530024663836752,259.0,Yes,232.0660770076541,424.8286522935895,Low_spent_Small_value_payments,238.6692706987564,Standard
21567,1,23,Mechanic,51824.94,4417.745,6,7,26,8,40,2420.0,2958.02,32.82321739232037,87.0,Yes,257.6594544707495,183.18246925568985,Low_spent_Small_value_payments,290.93257627356064,Poor
40830,1,31,Journalist,11431.775,930.6479166666668,8,6,16,4,7,17.0,117.57,36.90859193806769,201.0,No,29.485471340503853,94.4837451288858,Low_spent_Small_value_payments,259.095575197277,Standard
9126,1,38,Doctor,14224.655,1395.3879166666668,8,6,13,1,27,10.0,1343.01,40.919605441454905,392.0,NM,7.642056540954449,82.1389365356297,Low_spent_Small_value_payments,309.75779859008253,Standard
43124,1,46,Musician,142170.12,11584.51,3,4,2621,2,3,1.0,282.56,43.853171423811816,291.0,No,183.75951310113632,183.61529702171904,High_spent_Medium_value_payments,1041.0761898771448,Good
33288,1,-500,Teacher,94454.1,8102.175,1,4,5,-100,4,6.0,1342.61,26.0630010015366,357.0,NM,152.50689472836868,10000.0,High_spent_Medium_value_payments,719.6850633194032,Good
18906,1,26,Teacher,96582.24,7886.52,3,3,13,1,9,13.0,482.88,40.76449784037296,307.0,Yes,72.46021109841324,223.22397558641185,High_spent_Medium_value_payments,742.9678133151749,Standard
23956,1,39,Developer,122978.43,4199.465763386277,0,1,9,3,14,4.0,1197.33,43.781752800624645,334.0,No,168.0066863638793,127.50040392307704,Low_spent_Small_value_payments,995.9131597130436,Good
16117,1,-500,Doctor,7821.24,468.77,8,10,29,6,62,17.0,2924.76,37.09246094571765,117.0,Yes,19.72792349229153,52.616042333175066,Low_spent_Small_value_payments,264.53303417453344,Standard
48547,1,22,Manager,30972.54,2431.045,7,9,16,2,59,16.0,2203.46,26.56320546142453,165.0,Yes,35.63379961862531,286.55928683038934,Low_spent_Small_value_payments,210.9114135509853,Standard
10749,1,28,Developer,7709.625,4199.465763386277,7,9,31,6,28,18.0,2518.98,33.801878891058585,98.0,Yes,24.40931155050104,10000.0,Low_spent_Small_value_payments,288.9230163334277,Poor
48115,1,53,Journalist,34547.54,2994.961666666666,6,6,5,1,21,13.0,939.31,29.28591963688656,266.0,No,27.764710968035736,129.15148530729698,Low_spent_Large_value_payments,412.579970391334,Good
11313,1,30,Musician,173196.32,14258.026666666668,4,7,9,1,9,5.0,967.23,37.2287952754396,341.0,No,107.8108996477876,366.6186097928724,High_spent_Large_value_payments,1191.3731572260067,Good
46270,1,19,Engineer,20354.85,1403.2375,8,6,30,7,36,24.0,4288.63,26.883034424924933,26.0,Yes,80.21854912819705,169.6902261763537,Low_spent_Small_value_payments,180.41497469544925,Standard
41475,1,40,Entrepreneur,46113.81,4199.465763386277,7,5,24,2,15,9.0,2530.66,38.68011673813015,184.0,NM,55.775947048868936,250.423822311999,Low_spent_Small_value_payments,379.181980639132,Poor
42947,1,14,Doctor,8882.47,555.2058333333333,9,7,19,7,44,15.0,1580.91,31.197005533665283,230.0,Yes,27.528699132623988,70.77410097515987,Low_spent_Small_value_payments,247.21778322554945,Poor
30439,1,26,Manager,34128.92,2740.0766666666664,6,8,31,6,18,25.0,2626.28,36.329023665189695,65.0,Yes,118.06685464217024,273.111816777373,Low_spent_Small_value_payments,172.8289952471234,Poor
18132,1,43,Scientist,29042.45,2252.204166666667,3,5,5,1,5,16.0,1092.55,38.83326748588431,284.0,Yes,16.756706537779973,52.83439159020268,High_spent_Large_value_payments,395.62931853868406,Standard
29941,1,14,Doctor,74733.44,5933.786666666668,9,6,19,5,17,20.0,4685.34,38.958289457164376,32.0,NM,195.539771922156,254.7227339658565,Low_spent_Small_value_payments,433.11616077865415,Poor
47589,1,44,Media_Manager,8681.77,647.4808333333334,6,9,23,7,47,24.0,2216.25,38.82494753663934,172.0,Yes,28.44218887394765,19.408937188103422,Low_spent_Medium_value_payments,296.89695727128225,Poor
44222,1,37,Media_Manager,10034.55,4199.465763386277,4,4,28,6,26,11.0,1669.84,30.53593040409585,111.0,Yes,41.08254704356354,21.14080120122925,High_spent_Small_value_payments,269.6979017552072,Standard
39249,1,40,Teacher,20540.49,1859.7075,0,102,8,1,3,3.0,1118.37,29.79642123710737,187.0,No,8.821659718564948,25.470293457218308,Low_spent_Small_value_payments,391.6787968242168,Good
48313,1,51,Musician,38175.39,3287.2825,1,2,7,3,0,8.0,315.36,31.080874769090208,333.0,No,69.05565634105422,161.4185877023927,Low_spent_Large_value_payments,368.2540059565531,Good
8094,1,48,Manager,24894.05,2371.5041666666666,8,3,8,0,22,10.0,86.43,27.85034158505016,397.0,NM,0.0,32.4288783143106,High_spent_Large_value_payments,444.7215383523561,Standard
8770,1,38,Teacher,39399.9,3487.3250000000007,6,6,17,2,27,19.0,2206.86,38.24463199072024,137.0,Yes,43.17129879936478,317.9129512125796,Low_spent_Medium_value_payments,267.64824998805574,Poor
16005,1,24,Musician,142113.96,11903.83,6,4,17,3,16,12.0,1037.68,38.43515845054853,267.0,Yes,224.1221385952656,247.7038275977354,High_spent_Large_value_payments,958.557033806999,Standard
2631,1,47,Mechanic,65299.38,5305.615,4,5,1352,2,10,0.0,1177.38,38.528462741721846,310.0,NM,77.00931295128329,217.9119462309621,Low_spent_Medium_value_payments,515.6402408177546,Standard
43584,1,52,Manager,33200.52,2755.71,1429,4,20,2,25,18.0,1290.73,38.21873069781579,209.0,No,28.064296618865253,36.30527047195125,High_spent_Medium_value_payments,461.2014329091835,Standard
5202,1,40,Architect,82289.36,6951.446666666668,8,8,22,5,29,17.0,4736.25,39.99531968985308,107.0,Yes,240.7514411019908,101.05114129330651,High_spent_Large_value_payments,593.3420842713695,Standard
30415,1,39,Entrepreneur,7792.475,573.3729166666667,6,7,16,7,16,18.0,2041.74,36.7816582977984,178.0,Yes,42.09972159510485,17.964582789225602,High_spent_Medium_value_payments,247.27298728233623,Poor
4174,1,50,Teacher,19180.87,1688.405833333333,8,4,18,4,7,17.0,1127.57,33.151902961073155,295.0,No,57.36421100960239,142.99474002491527,Low_spent_Large_value_payments,238.4816322988157,Standard
28472,1,30,Entrepreneur,60552.76,4950.0633333333335,3,7,12,3,30,11.0,463.07,37.02752346565649,225.0,NM,111.72882006933048,66.53602514682322,High_spent_Medium_value_payments,566.7414881171796,Poor
31548,1,40,Mechanic,44386.47,4199.465763386277,10,6,26,9,31,25.0,1275.46,22.6499383573388,107.0,NM,298.8485302847755,10000.0,Low_spent_Medium_value_payments,144.34684412544334,Poor
28829,1,40,Lawyer,9141.63,797.8024999999999,9,6,33,5,64,17.0,2506.45,25.14818676394978,193.0,Yes,27.80112878294196,39.74367893570158,Low_spent_Medium_value_payments,292.2354422813564,Poor
50228,1,35,Journalist,11245.11,4199.465763386277,3,6,11,0,12,13.0,169.86,27.75373398103284,278.0,NM,0.0,106.70689409700849,Low_spent_Medium_value_payments,290.60235590299163,Standard
35346,1,39,Accountant,98197.74,8005.145,5,6,6,3,30,7.0,627.5,33.11569135530743,293.0,No,138.54197689108764,102.94138105299967,High_spent_Large_value_payments,799.0311420559128,Standard
20148,1,21,Journalist,30197.28,2594.44,5,7,14,4,20,11.0,811.08,35.865240972226424,127.0,Yes,57.08103770858573,227.2340379285008,Low_spent_Small_value_payments,265.1289243629135,Standard
43776,1,18,Manager,31633.54,2930.1283333333336,1,5,8,3,8,8.0,846.45,25.48602332945284,260.0,No,50.76844004205578,200.90420000578888,Low_spent_Small_value_payments,331.34019328548874,Poor
35994,1,31,Architect,118172.63999999998,9932.72,0,2,3,4,10,8.0,701.27,40.0932089244173,195.0,No,366.86829704918335,389.7660015356308,Low_spent_Medium_value_payments,516.6377014151858,Good
11358,1,34,Lawyer,19623.18,4199.465763386277,9,8,26,2,17,14.0,1369.54,31.93186621712452,91.0,Yes,19.758727796221923,159.7337127624883,Low_spent_Small_value_payments,291.13405944128976,Poor
45138,1,35,Journalist,10007.815,757.9845833333335,4,4,8,7,7,8.0,2195.63,36.709187196458366,235.0,Yes,55.95097309538253,35.92782529375492,Low_spent_Small_value_payments,273.91965994419587,Standard
31796,1,27,Entrepreneur,121688.04,10006.67,7,3,5721,4,18,13.0,54.68,38.01558168106143,309.0,NM,288.66545469208666,139.3412611840495,High_spent_Large_value_payments,812.6602841238638,Standard
16982,1,21,Accountant,31069.32,2361.11,2,3,12,352,14,3.0,343.6,36.403191420667504,227.0,No,34.16860445031557,139.0871475028147,Low_spent_Medium_value_payments,342.85524804686975,Good
20228,1,38,Mechanic,72241.02,4199.465763386277,8,4,4,1,30,14.0,843.44,34.19870135615877,346.0,NM,39.808328263564064,10000.0,Low_spent_Small_value_payments,536.4628937395449,Good
16823,1,24,Teacher,7612.725,928.39375,8,5,16,6,60,24.0,1514.74,25.617207549085432,101.0,Yes,27.522822612958308,65.42688293795297,Low_spent_Small_value_payments,289.8896694490888,Standard
37013,1,46,Manager,16953.985,1684.8320833333337,4,5,4,2,1,2.0,554.48,27.45418512050632,328.0,No,18.286009186522893,132.9254587980455,Low_spent_Small_value_payments,307.271740348765,Poor
41055,1,21,Scientist,125508.36,10559.03,2,3,5,4,7,8.0,505.14,29.370995099919373,392.0,No,305.30283503273625,905.9374723258394,Low_spent_Medium_value_payments,124.66269264142431,Poor
12445,1,16,Doctor,7495.305,533.60875,6,5,3487,4,27,14.0,2354.21,35.66810712175406,71.0,Yes,16.15751628900221,28.13243641198614,High_spent_Small_value_payments,269.07092229901167,Poor
35438,1,48,Mechanic,16866.5,4199.465763386277,4,4,19,1,31,12.0,1385.89,35.01240653529195,340.0,NM,8.540130456032621,164.70744924187255,Low_spent_Medium_value_payments,268.3065869687615,Standard
42610,1,31,Entrepreneur,51113.85000000001,4199.465763386277,7,9,30,9,33,26.0,3164.78,26.079197786128308,1.0,Yes,214.843877429086,228.658623452625,Low_spent_Large_value_payments,262.146249118289,Standard
36015,1,17,Developer,18784.88,4199.465763386277,8,3,26,7,10,23.0,2076.13,27.91198291976247,214.0,Yes,108.03367123147238,125.13532551536647,Low_spent_Small_value_payments,193.9716699198278,Standard
9642,1,14,Mechanic,29233.34,2637.1116666666667,6,4,17,3,9,11.0,96.31,25.93997597335012,112.0,Yes,50.71445531569465,204.32682334677503,Low_spent_Large_value_payments,278.669888004197,Standard
48392,1,40,Journalist,28922.03,2548.1691666666666,2,184,1,0,18,5.0,1329.59,26.9304504921695,393.0,No,0.0,223.30623642843992,Low_spent_Small_value_payments,321.5106802382268,Standard
27460,1,39,Developer,20742.46,1801.5383333333327,5,4,8,5,14,19.0,1319.87,36.759153371261135,194.0,Yes,60.06611255618279,85.37550977974831,Low_spent_Small_value_payments,324.71221099740217,Standard
29975,1,35,Teacher,55719.18000000001,4689.265,8,7,18,5,36,20.0,4090.5,33.56195891096409,163.0,Yes,130.4684033358553,199.3915891642577,High_spent_Small_value_payments,399.066507499887,Poor
21032,1,16,Mechanic,55558.71,4336.8925,10,5,32,7,21,18.0,4196.17,30.00077581132857,160.0,Yes,210.1897086921503,226.64430768527973,High_spent_Small_value_payments,256.8552336225699,Standard
10251,1,26,Accountant,34841.87,3025.4891666666667,1,7,1,2,1,2.0,142.05,23.6304402356247,367.0,No,33.366098109451734,236.45386898445548,Low_spent_Large_value_payments,302.72894957275946,Standard
20916,1,35,Engineer,17655.43,4199.465763386277,8,10,34,6,59,27.0,2725.14,30.28596130757901,101.0,Yes,82.65421880756931,10000.0,Low_spent_Small_value_payments,275.06422536788284,Poor
41430,1,30,Architect,7103.035,725.9195833333333,6,5,28,6,57,11.0,2114.92,35.31531517035004,151.0,Yes,30.30549812001825,77.18090291767099,Low_spent_Small_value_payments,255.1055572956441,Poor
35602,1,39,Journalist,63101.14,5246.428333333333,3,4,3,4,2,7.0,64.53,28.07939680550076,197.0,NM,170.5429654596886,99.87584852091992,High_spent_Large_value_payments,494.2240193527248,Standard
42073,1,15,Accountant,33453.08,4199.465763386277,744,10,23,2,16,8.0,1498.09,23.296807808461065,142.0,Yes,30.759833670728675,202.75991224081744,Low_spent_Medium_value_payments,312.35592075512056,Poor
3875,1,42,Mechanic,83845.7,6958.141666666666,5,7,4,2,8,8.0,49.6,41.23738066583621,299.0,No,107.38113042889329,168.33069480725962,High_spent_Large_value_payments,660.1023414305138,Good
31996,1,36,Writer,108415.0,8848.583333333334,3,5,16,1,14,17.0,1075.84,33.68198915422255,322.0,Yes,76.85756306196762,64.29208809570467,Low_spent_Small_value_payments,983.7086821756614,Standard
29327,1,52,Doctor,32663.41,2879.9508333333333,1,5,3,4,3,5.0,1067.3,32.18554015803672,196.0,No,55.40536573947087,39.11311135470283,High_spent_Large_value_payments,433.4766062391597,Standard
3333,1,45,Musician,132537.24,10831.77,3,2,12,1,12,-1.0,382.04,44.604220412589854,353.0,No,60.51014977657447,210.35012541339623,High_spent_Large_value_payments,1052.316724810029,Good
15607,1,30,Journalist,17850.56,1391.5466666666669,8,5,18,9,25,20.0,3380.69,40.582176801224925,92.0,Yes,127.22369163552014,22.453172912851752,High_spent_Large_value_payments,229.4778021182948,Poor
42778,1,33,Teacher,15713.83,1313.4858333333334,7,8,23,2,46,11.0,2271.53,33.914483112431306,125.0,Yes,20.30880921277818,85.34019887529081,Low_spent_Small_value_payments,315.6995752452643,Poor
39756,1,36,Doctor,18744.4,1410.0333333333335,8,7,29,9,17,24.0,4432.68,26.79336200293692,67.0,Yes,139.94038519003894,145.24470070894586,Low_spent_Small_value_payments,145.81824743434854,Standard
17200,1,38,other,12070.845,1088.90375,8,5,8,4,17,15.0,759.86,31.395431082339982,339.0,Yes,31.349969595412013,39.9986105708461,Low_spent_Medium_value_payments,317.54179483374185,Standard
3929,1,21,Doctor,38539.57,3438.630833333333,4,2,3,1,4,1.0,526.62,27.34780113011149,355.0,No,22.68327916735256,277.0183490043267,Low_spent_Medium_value_payments,324.16145516165415,Good
39512,1,47,Mechanic,48411.24,4306.27,8,3,3,4,17,10.0,821.27,31.971702422058826,219.0,No,82.22147115066043,167.27339098853926,High_spent_Medium_value_payments,431.1321378608004,Good
16542,1,23,Manager,47275.96,4238.663333333334,6,3,4,4,16,18.0,302.1,32.40579414086854,266.0,No,121.9288771955476,75.56461376702056,High_spent_Medium_value_payments,476.3728423707653,Good
44471,1,548,Architect,33314.96,2955.2466666666664,10,5,18,7,33,26.0,3271.84,34.20617680741379,1.0,Yes,98.19308987102188,184.66668560489933,Low_spent_Small_value_payments,302.66489119074544,Poor
43466,1,44,Lawyer,7599.035,898.2529166666667,7,9,27,6,35,19.0,2198.82,24.429289705218025,208.0,Yes,29.395522028618306,98.81828232727824,Low_spent_Small_value_payments,251.6114873107701,Poor
27049,1,18,Writer,97640.4,4199.465763386277,5,7,6,4,19,14.0,80.5,37.11345666145768,130.0,Yes,259.8059368695418,727.9822228180221,Low_spent_Medium_value_payments,95.68184031243608,Standard
32251,1,33,Musician,75881.16,6535.43,10,6,16,6,29,19.0,2321.23,32.08164606100106,122.0,Yes,232.38471755649792,94.59513165788064,High_spent_Medium_value_payments,576.5631507856216,Poor
1145,1,28,Mechanic,36490.98,2828.9150000000004,4,5,8,4,21,18.0,581.05,28.924771680183696,141.0,NM,92.35158351990316,54.602301888246345,High_spent_Large_value_payments,375.9376145918506,Standard
15197,1,18,Developer,30743.6,2557.9666666666667,5,4,5,1,24,16.0,401.53,37.066290910234,87.0,Yes,20.42494218219954,38.01437646638768,High_spent_Large_value_payments,437.3573480180795,Standard
37223,1,21,Entrepreneur,177150.4,14710.533333333333,2,6,6,4,5,12.0,429.86,41.35399191089488,253.0,NM,472.2784577044415,296.5042850480728,High_spent_Large_value_payments,942.270590580819,Good
19035,1,26,Architect,110264.0,4199.465763386277,8,6,19,7,29,13.0,642.65,29.926441530423297,152.0,Yes,364.2904002085903,121.57313996967731,High_spent_Large_value_payments,676.7031264883991,Standard
4061,1,14,Scientist,32128.24,2693.353333333333,6,4,12,7,16,20.0,465.04,36.61543379504429,85.0,Yes,103.45621325048674,239.30177291950704,Low_spent_Small_value_payments,216.5773471633396,Standard
18563,1,23,Entrepreneur,151722.56,12352.546666666669,5,5,2,2,14,3.0,218.25,36.89580297181306,257.0,No,164.95207935104418,1359.39444147192,Low_spent_Small_value_payments,0.9081458437026412,Good
25479,1,26,Manager,62316.63,4895.0525,8,4,7,2,12,11.0,417.27,28.732895272550955,315.0,NM,82.73317698517836,441.3438381178068,Low_spent_Large_value_payments,235.42823489701487,Standard
15587,1,47,Entrepreneur,94511.79,7717.982500000001,5,3,9,0,1,9.0,1315.6,29.427685353975253,218.0,No,0.0,605.6547310736244,Low_spent_Large_value_payments,436.1435189263758,Good
